_time,user,action,search
2025-12-09T13:47:22.149+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval User=upper(mvindex(split(computer, ""-""), 0))
| stats count as ActivityCount by computer, User
| sort -ActivityCount
| eval is_bstoll=if(match(computer, ""BSTOLL-L""), ""PRIMARY SUSPECT"", ""Other"")'"
2025-12-09T13:47:08.791+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval User=upper(mvindex(split(computer, ""-""), 0))
| stats count as ActivityCount by computer, User
| sort -ActivityCount
| eval is_bstoll=if(match(computer, ""BSTOLL-L""), ""PRIMARY SUSPECT"", ""Other"")
| eval RelativeActivity=round(TotalEvents*100/sum(TotalEvents), 1)
| table computer, Role, TotalEvents, RelativeActivity'"
2025-12-09T13:47:05.035+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval User=upper(mvindex(split(computer, ""-""), 0))
| stats count as ActivityCount by computer, User
| sort -ActivityCount
| eval is_bstoll=if(match(computer, ""BSTOLL-L""), ""PRIMARY SUSPECT"", ""Other"")'"
2025-12-09T13:45:52.149+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval User=upper(mvindex(split(computer, ""-""), 0))
| stats count as ActivityCount by computer, User
| sort -ActivityCount
| eval is_bstoll=if(match(computer, ""BSTOLL-L""), ""PRIMARY SUSPECT"", ""Other"")'"
2025-12-09T13:45:29.397+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval User=upper(mvindex(split(computer, ""-""), 0))
| stats count as ActivityCount by computer, User
| sort -ActivityCount
| eval is_bstoll=if(match(computer, ""BSTOLL-L""), ""PRIMARY SUSPECT"", ""Other"")'"
2025-12-09T13:45:22.217+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval Pattern=case(
    match(computer, ""BSTOLL-L\.froth\.ly""), ""Primary Suspect'"
2025-12-09T13:45:22.139+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval Role=case(
    match(computer, ""BSTOLL-L\.froth\.ly""), ""**Investigation Target** (bstoll'"
2025-12-09T13:45:02.223+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval Pattern=case(
    match(computer, ""BSTOLL-L\.froth\.ly""), ""Primary Suspect'"
2025-12-09T13:44:49.640+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval Role=case(
    match(computer, ""BSTOLL-L\.froth\.ly""), ""**Investigation Target** (bstoll'"
2025-12-09T13:43:52.139+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval Role=case(
    match(computer, ""BSTOLL-L\.froth\.ly""), ""**Investigation Target** (bstoll'"
2025-12-09T13:43:32.225+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval Role=case(
    match(computer, ""BSTOLL-L\.froth\.ly""), ""**Investigation Target** (bstoll'"
2025-12-09T13:43:22.143+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval Pattern=case(
    match(computer, ""BSTOLL-L\.froth\.ly""), ""Primary Suspect'"
2025-12-09T13:43:12.577+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval Pattern=case(
    match(computer, ""BSTOLL-L\.froth\.ly""), ""Primary Suspect'"
2025-12-09T13:42:52.213+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval User=upper(mvindex(split(computer, ""-""), 0))
| stats count as ActivityCount by computer, User
| sort -ActivityCount
| eval is_bstoll=if(match(computer, ""BSTOLL-L""), ""PRIMARY SUSPECT"", ""Other"")'"
2025-12-09T13:42:52.134+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count as EventCount by computer
| sort -EventCount
| eval Percent=round(EventCount*100/sum(EventCount), 1)
| table computer, EventCount, Percent'"
2025-12-09T13:42:47.909+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval User=upper(mvindex(split(computer, ""-""), 0))
| stats count as ActivityCount by computer, User
| sort -ActivityCount
| eval is_bstoll=if(match(computer, ""BSTOLL-L""), ""PRIMARY SUSPECT"", ""Other"")'"
2025-12-09T13:42:32.844+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count as EventCount by computer
| sort -EventCount
| eval Percent=round(EventCount*100/sum(EventCount), 1)
| table computer, EventCount, Percent'"
2025-12-09T12:56:52.455+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count as total_events by computer
| sort -total_events
| eval percentage=round(total_events*100/sum(total_events), 2)'"
2025-12-09T12:56:22.592+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count as total_events by computer
| sort -total_events
| eval percentage=round(total_events*100/sum(total_events), 2)'"
2025-12-09T12:55:52.857+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:* ""BSTOLL-L.froth.ly""
| stats count by EventCode, EventType
| sort -count'"
2025-12-09T12:55:24.177+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:* ""BSTOLL-L.froth.ly""
| stats count by EventCode, EventType
| sort -count'"
2025-12-09T12:55:22.359+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count as total_events by computer
| sort -total_events
| eval percentage=round(total_events*100/sum(total_events), 2)'"
2025-12-09T12:54:52.181+0800,kimjoe,search,"'search index=botsv3 *bstoll*
| stats count'"
2025-12-09T12:54:49.809+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count as total_events by computer
| sort -total_events
| eval percentage=round(total_events*100/sum(total_events), 2)'"
2025-12-09T12:54:22.319+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count by computer
| search computer=""*BSTOLL*""'"
2025-12-09T12:54:02.359+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count by computer
| search computer=""*BSTOLL*""'"
2025-12-09T12:53:52.437+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| stats count by user'"
2025-12-09T12:53:31.356+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| stats count by user'"
2025-12-09T12:53:11.444+0800,kimjoe,search,"'search index=botsv3 *bstoll*
| stats count'"
2025-12-09T12:52:22.536+0800,kimjoe,search,"'search index=botsv3 
| search *bstoll* 
| rex field=_raw ""ComputerName=(?<computer>[^\s|]+)"" 
| stats count by computer 
| sort -count'"
2025-12-09T12:47:55.464+0800,kimjoe,search,"'search index=botsv3 
| search *bstoll* 
| rex field=_raw ""ComputerName=(?<computer>[^\s|]+)"" 
| stats count by computer 
| sort -count'"
2025-12-09T12:46:52.159+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:* (user=bstoll OR userName=bstoll OR userIdentity.userName=bstoll)
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count as EventCount by computer
| sort -EventCount'"
2025-12-09T12:46:38.682+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:* (user=bstoll OR userName=bstoll OR userIdentity.userName=bstoll)
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count as EventCount by computer
| sort -EventCount'"
2025-12-09T12:46:22.135+0800,kimjoe,search,"'search index=botsv3 (user=bstoll OR userName=bstoll) sourcetype=WinEventLog:*
| stats count by ComputerName
| sort -count'"
2025-12-09T12:46:15.270+0800,kimjoe,search,"'search index=botsv3 (user=bstoll OR userName=bstoll) sourcetype=WinEventLog:*
| stats count by ComputerName
| sort -count'"
2025-12-09T12:45:52.151+0800,kimjoe,search,"'search index=botsv3 user=bstoll OR userName=bstoll
| stats count by eventName, host, computer
| sort -count'"
2025-12-09T12:45:40.902+0800,kimjoe,search,"'search index=botsv3 user=bstoll OR userName=bstoll
| stats count by eventName, host, computer
| sort -count'"
2025-12-09T12:40:52.416+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval pattern = if(match(computer, ""-L\.froth\.ly$""), ""Client Pattern"", ""Different"")
| stats count by computer, pattern'"
2025-12-09T12:40:22.184+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval pattern = if(match(computer, ""-L\.froth\.ly$""), ""Client Pattern"", ""Different"")
| stats count by computer, pattern
| search pattern=""Different""'"
2025-12-09T12:40:17.869+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval pattern = if(match(computer, ""-L\.froth\.ly$""), ""Client Pattern"", ""Different"")
| stats count by computer, pattern'"
2025-12-09T12:39:54.279+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| eval pattern = if(match(computer, ""-L\.froth\.ly$""), ""Client Pattern"", ""Different"")
| stats count by computer, pattern
| search pattern=""Different""'"
2025-12-09T12:29:52.335+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:* | rex field=_raw ""ComputerName=(?<computer>[^\s]+)"" | search computer=""BSTOLL-L.froth.ly""'"
2025-12-09T12:29:21.295+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:* | rex field=_raw ""ComputerName=(?<computer>[^\s]+)"" | search computer=""BSTOLL-L.froth.ly""'"
2025-12-09T12:28:22.195+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:* | rex field=_raw ""ComputerName=(?<computer>[^\s]+)"" | search computer=""FYODOR-L.froth.ly""'"
2025-12-09T12:27:57.602+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:* | rex field=_raw ""ComputerName=(?<computer>[^\s]+)"" | search computer=""FYODOR-L.froth.ly""'"
2025-12-09T12:27:52.410+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:* | rex field=_raw ""ComputerName=(?<computer>[^\s]+)"" | search computer=""ABUNGST-L.froth.ly""'"
2025-12-09T12:27:10.338+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:* | rex field=_raw ""ComputerName=(?<computer>[^\s]+)"" | search computer=""ABUNGST-L.froth.ly""'"
2025-12-09T12:25:52.629+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*  | rex field=_raw ""ComputerName=(?<computer>[^\s]+)""  | search computer=""BSTOLL-L.froth.ly""'"
2025-12-09T12:25:52.374+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count by computer'"
2025-12-09T12:25:34.617+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*  | rex field=_raw ""ComputerName=(?<computer>[^\s]+)""  | search computer=""BSTOLL-L.froth.ly""'"
2025-12-09T12:25:22.257+0800,kimjoe,search,"'| search (index=botsv3 sourcetype=aws:cloudtrail ""userIdentity.type""=""IAMUser"") | stats values(userIdentity.userName) as usernames | eval usernames=mvdedup(usernames) | eval usernames=mvsort(usernames) | eval answer=mvjoin(usernames,"","")'"
2025-12-09T12:25:22.202+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail userIdentity.type=""IAMUser""
| stats dc(userIdentity.userName) as unique_users
| appendcols [
    search index=botsv3 sourcetype=aws:cloudtrail userIdentity.type=""IAMUser""
    | stats values(userIdentity.userName) as usernames
    | eval usernames = mvdedup(usernames)
    | eval usernames = mvsort(usernames)
    | eval answer = mvjoin(usernames, "","")
]
| table unique_users, answer'"
2025-12-09T12:25:14.144+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count by computer'"
2025-12-09T12:24:56.921+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail userIdentity.type=""IAMUser""
| stats dc(userIdentity.userName) as unique_users
| appendcols [
    search index=botsv3 sourcetype=aws:cloudtrail userIdentity.type=""IAMUser""
    | stats values(userIdentity.userName) as usernames
    | eval usernames = mvdedup(usernames)
    | eval usernames = mvsort(usernames)
    | eval answer = mvjoin(usernames, "","")
]
| table unique_users, answer'"
2025-12-09T04:43:11.523+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count by computer'"
2025-12-09T04:42:54.877+0800,kimjoe,search,"'search index=botsv3 sourcetype=WinEventLog:*
| rex field=_raw ""ComputerName=(?<computer>[^\s]+)""
| stats count by computer'"
2025-12-09T04:40:41.425+0800,kimjoe,search,'search
2025-12-09T04:40:20.812+0800,kimjoe,search,'search
2025-12-09T04:40:11.407+0800,kimjoe,search,'search
2025-12-09T04:39:42.420+0800,kimjoe,search,'search
2025-12-09T04:37:41.410+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| stats values(requestParameters.bucketName) as bucketName'"
2025-12-09T04:37:14.367+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| stats values(requestParameters.bucketName) as bucketName'"
2025-12-09T04:36:41.447+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table requestParameters.bucketName'"
2025-12-09T04:36:19.410+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table requestParameters.bucketName'"
2025-12-09T04:33:11.437+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| stats values(userIdentity.userName) as user'"
2025-12-09T04:32:48.382+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| stats values(userIdentity.userName) as user'"
2025-12-09T04:27:11.426+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table _time, eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-09T04:26:51.159+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table _time, eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-09T04:25:41.439+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventID=""ab45689d-69cd-41e7-8705-5350402cf7ac""
| spath
| table *'"
2025-12-09T04:25:17.725+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventID=""ab45689d-69cd-41e7-8705-5350402cf7ac""
| spath
| table *'"
2025-12-09T04:24:11.431+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-09T04:23:50.987+0800,kimjoe,search,"'search index=botsv3 sourcetype=aws:cloudtrail eventName=""PutBucketAcl""
| table eventID, userIdentity.userName, requestParameters.bucketName'"
2025-12-09T04:20:41.426+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex field=_raw ""CPU_TYPE\s+(?<processor>[^\n]+)""
| table host, processor'"
2025-12-09T04:20:27.139+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex field=_raw ""CPU_TYPE\s+(?<processor>[^\n]+)""
| table host, processor'"
2025-12-09T04:20:11.464+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex field=_raw ""CPU_TYPE\s+(?<full_cpu>.+)""
| stats count by full_cpu'"
2025-12-09T04:20:11.449+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex field=_raw ""CPU_TYPE\s+(?<full_cpu>.+)""
| rex field=full_cpu
| stats count by full_cpu'"
2025-12-09T04:20:11.436+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex field=_raw ""CPU_TYPE\s+(?<full_cpu>.+)""
| rex field=full_cpu ""E5-\d+""
| stats count by full_cpu'"
2025-12-09T04:20:06.077+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex field=_raw ""CPU_TYPE\s+(?<full_cpu>.+)""
| stats count by full_cpu'"
2025-12-09T04:19:59.891+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex field=_raw ""CPU_TYPE\s+(?<full_cpu>.+)""
| rex field=full_cpu
| stats count by full_cpu'"
2025-12-09T04:19:43.956+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex field=_raw ""CPU_TYPE\s+(?<full_cpu>.+)""
| rex field=full_cpu ""E5-\d+""
| stats count by full_cpu'"
2025-12-09T04:19:41.435+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex ""CPU_TYPE\s+(?<processor>.+)""
| dedup processor
| table processor'"
2025-12-09T04:19:19.622+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex ""CPU_TYPE\s+(?<processor>.+)""
| dedup processor
| table processor'"
2025-12-09T04:19:11.442+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex field=_raw ""CPU_TYPE\s+(?<processor>[^\n]+)""
| table host, processor'"
2025-12-09T04:19:11.427+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| table host, CPU_TYPE, os, category, type'"
2025-12-09T04:19:08.357+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| rex field=_raw ""CPU_TYPE\s+(?<processor>[^\n]+)""
| table host, processor'"
2025-12-09T04:18:56.806+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| table host, CPU_TYPE, os, category, type'"
2025-12-09T04:15:11.414+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| head 10
| table host, processor, os, category, type'"
2025-12-09T04:14:57.678+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| head 10
| table host, processor, os, category, type'"
2025-12-09T04:14:11.433+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| table host processor'"
2025-12-09T04:14:06.474+0800,kimjoe,search,"'search index=botsv3 sourcetype=hardware
| table host processor'"
